,path,height,width,frames,class,label,source,quality,name,original
600,manipulated_sequences/Face2Face/c23/videos/549_531.mp4,720,1280,319,manipulated_sequences,True,Face2Face,c23,549_531,8668
601,manipulated_sequences/Face2Face/c23/videos/188_191.mp4,720,1280,372,manipulated_sequences,True,Face2Face,c23,188_191,8669
602,manipulated_sequences/Face2Face/c23/videos/191_188.mp4,1080,1920,310,manipulated_sequences,True,Face2Face,c23,191_188,8670
603,manipulated_sequences/Face2Face/c23/videos/171_173.mp4,720,1280,721,manipulated_sequences,True,Face2Face,c23,171_173,8671
604,manipulated_sequences/Face2Face/c23/videos/173_171.mp4,720,1280,541,manipulated_sequences,True,Face2Face,c23,173_171,8672
605,manipulated_sequences/Face2Face/c23/videos/800_840.mp4,720,1280,840,manipulated_sequences,True,Face2Face,c23,800_840,8673
606,manipulated_sequences/Face2Face/c23/videos/840_800.mp4,480,640,338,manipulated_sequences,True,Face2Face,c23,840_800,8674
607,manipulated_sequences/Face2Face/c23/videos/880_135.mp4,1080,1920,327,manipulated_sequences,True,Face2Face,c23,880_135,8675
608,manipulated_sequences/Face2Face/c23/videos/135_880.mp4,720,1280,435,manipulated_sequences,True,Face2Face,c23,135_880,8676
609,manipulated_sequences/Face2Face/c23/videos/618_629.mp4,720,1280,990,manipulated_sequences,True,Face2Face,c23,618_629,8677
610,manipulated_sequences/Face2Face/c23/videos/629_618.mp4,720,1280,382,manipulated_sequences,True,Face2Face,c23,629_618,8678
611,manipulated_sequences/Face2Face/c23/videos/783_916.mp4,720,1280,484,manipulated_sequences,True,Face2Face,c23,783_916,8679
612,manipulated_sequences/Face2Face/c23/videos/916_783.mp4,720,1280,403,manipulated_sequences,True,Face2Face,c23,916_783,8680
613,manipulated_sequences/Face2Face/c23/videos/901_902.mp4,720,1280,295,manipulated_sequences,True,Face2Face,c23,901_902,8681
614,manipulated_sequences/Face2Face/c23/videos/902_901.mp4,720,1280,523,manipulated_sequences,True,Face2Face,c23,902_901,8682
615,manipulated_sequences/Face2Face/c23/videos/595_597.mp4,720,1280,297,manipulated_sequences,True,Face2Face,c23,595_597,8683
616,manipulated_sequences/Face2Face/c23/videos/597_595.mp4,480,640,565,manipulated_sequences,True,Face2Face,c23,597_595,8684
617,manipulated_sequences/Face2Face/c23/videos/956_958.mp4,480,832,392,manipulated_sequences,True,Face2Face,c23,956_958,8685
618,manipulated_sequences/Face2Face/c23/videos/958_956.mp4,480,704,542,manipulated_sequences,True,Face2Face,c23,958_956,8686
619,manipulated_sequences/Face2Face/c23/videos/204_230.mp4,720,960,372,manipulated_sequences,True,Face2Face,c23,204_230,8687
620,manipulated_sequences/Face2Face/c23/videos/230_204.mp4,720,1280,515,manipulated_sequences,True,Face2Face,c23,230_204,8688
621,manipulated_sequences/Face2Face/c23/videos/826_833.mp4,720,1280,600,manipulated_sequences,True,Face2Face,c23,826_833,8689
622,manipulated_sequences/Face2Face/c23/videos/833_826.mp4,1080,1920,355,manipulated_sequences,True,Face2Face,c23,833_826,8690
623,manipulated_sequences/Face2Face/c23/videos/421_423.mp4,480,640,1814,manipulated_sequences,True,Face2Face,c23,421_423,8691
624,manipulated_sequences/Face2Face/c23/videos/423_421.mp4,480,576,1038,manipulated_sequences,True,Face2Face,c23,423_421,8692
625,manipulated_sequences/Face2Face/c23/videos/318_334.mp4,480,640,1339,manipulated_sequences,True,Face2Face,c23,318_334,8693
626,manipulated_sequences/Face2Face/c23/videos/334_318.mp4,480,576,475,manipulated_sequences,True,Face2Face,c23,334_318,8694
627,manipulated_sequences/Face2Face/c23/videos/954_976.mp4,480,640,328,manipulated_sequences,True,Face2Face,c23,954_976,8695
628,manipulated_sequences/Face2Face/c23/videos/976_954.mp4,480,832,376,manipulated_sequences,True,Face2Face,c23,976_954,8696
629,manipulated_sequences/Face2Face/c23/videos/923_023.mp4,720,1280,553,manipulated_sequences,True,Face2Face,c23,923_023,8697
630,manipulated_sequences/Face2Face/c23/videos/023_923.mp4,480,640,602,manipulated_sequences,True,Face2Face,c23,023_923,8698
631,manipulated_sequences/Face2Face/c23/videos/805_011.mp4,720,1280,632,manipulated_sequences,True,Face2Face,c23,805_011,8699
632,manipulated_sequences/Face2Face/c23/videos/011_805.mp4,720,1280,411,manipulated_sequences,True,Face2Face,c23,011_805,8700
633,manipulated_sequences/Face2Face/c23/videos/705_707.mp4,480,832,1034,manipulated_sequences,True,Face2Face,c23,705_707,8701
634,manipulated_sequences/Face2Face/c23/videos/707_705.mp4,480,832,473,manipulated_sequences,True,Face2Face,c23,707_705,8702
635,manipulated_sequences/Face2Face/c23/videos/761_766.mp4,480,640,860,manipulated_sequences,True,Face2Face,c23,761_766,8703
636,manipulated_sequences/Face2Face/c23/videos/766_761.mp4,480,640,343,manipulated_sequences,True,Face2Face,c23,766_761,8704
637,manipulated_sequences/Face2Face/c23/videos/395_401.mp4,720,1280,492,manipulated_sequences,True,Face2Face,c23,395_401,8705
638,manipulated_sequences/Face2Face/c23/videos/401_395.mp4,720,1280,448,manipulated_sequences,True,Face2Face,c23,401_395,8706
639,manipulated_sequences/Face2Face/c23/videos/983_113.mp4,480,832,841,manipulated_sequences,True,Face2Face,c23,983_113,8707
640,manipulated_sequences/Face2Face/c23/videos/113_983.mp4,720,1280,406,manipulated_sequences,True,Face2Face,c23,113_983,8708
641,manipulated_sequences/Face2Face/c23/videos/601_653.mp4,480,640,731,manipulated_sequences,True,Face2Face,c23,601_653,8709
642,manipulated_sequences/Face2Face/c23/videos/653_601.mp4,480,640,364,manipulated_sequences,True,Face2Face,c23,653_601,8710
643,manipulated_sequences/Face2Face/c23/videos/573_757.mp4,720,1280,441,manipulated_sequences,True,Face2Face,c23,573_757,8711
644,manipulated_sequences/Face2Face/c23/videos/757_573.mp4,720,1280,613,manipulated_sequences,True,Face2Face,c23,757_573,8712
645,manipulated_sequences/Face2Face/c23/videos/532_544.mp4,720,1280,355,manipulated_sequences,True,Face2Face,c23,532_544,8713
646,manipulated_sequences/Face2Face/c23/videos/544_532.mp4,720,1280,391,manipulated_sequences,True,Face2Face,c23,544_532,8714
647,manipulated_sequences/Face2Face/c23/videos/346_351.mp4,480,448,684,manipulated_sequences,True,Face2Face,c23,346_351,8715
648,manipulated_sequences/Face2Face/c23/videos/351_346.mp4,480,640,615,manipulated_sequences,True,Face2Face,c23,351_346,8716
649,manipulated_sequences/Face2Face/c23/videos/967_984.mp4,720,1280,339,manipulated_sequences,True,Face2Face,c23,967_984,8717
650,manipulated_sequences/Face2Face/c23/videos/984_967.mp4,720,1280,412,manipulated_sequences,True,Face2Face,c23,984_967,8718
651,manipulated_sequences/Face2Face/c23/videos/669_682.mp4,480,640,965,manipulated_sequences,True,Face2Face,c23,669_682,8719
652,manipulated_sequences/Face2Face/c23/videos/682_669.mp4,480,576,489,manipulated_sequences,True,Face2Face,c23,682_669,8720
653,manipulated_sequences/Face2Face/c23/videos/327_329.mp4,480,640,415,manipulated_sequences,True,Face2Face,c23,327_329,8721
654,manipulated_sequences/Face2Face/c23/videos/329_327.mp4,480,640,495,manipulated_sequences,True,Face2Face,c23,329_327,8722
655,manipulated_sequences/Face2Face/c23/videos/201_203.mp4,480,640,446,manipulated_sequences,True,Face2Face,c23,201_203,8723
656,manipulated_sequences/Face2Face/c23/videos/203_201.mp4,480,640,863,manipulated_sequences,True,Face2Face,c23,203_201,8724
657,manipulated_sequences/Face2Face/c23/videos/231_663.mp4,480,704,316,manipulated_sequences,True,Face2Face,c23,231_663,8725
658,manipulated_sequences/Face2Face/c23/videos/663_231.mp4,480,640,573,manipulated_sequences,True,Face2Face,c23,663_231,8726
659,manipulated_sequences/Face2Face/c23/videos/433_498.mp4,720,1280,317,manipulated_sequences,True,Face2Face,c23,433_498,8727
660,manipulated_sequences/Face2Face/c23/videos/498_433.mp4,480,832,532,manipulated_sequences,True,Face2Face,c23,498_433,8728
661,manipulated_sequences/Face2Face/c23/videos/311_387.mp4,720,960,528,manipulated_sequences,True,Face2Face,c23,311_387,8729
662,manipulated_sequences/Face2Face/c23/videos/387_311.mp4,720,1280,368,manipulated_sequences,True,Face2Face,c23,387_311,8730
663,manipulated_sequences/Face2Face/c23/videos/704_723.mp4,480,576,730,manipulated_sequences,True,Face2Face,c23,704_723,8731
664,manipulated_sequences/Face2Face/c23/videos/723_704.mp4,480,832,450,manipulated_sequences,True,Face2Face,c23,723_704,8732
665,manipulated_sequences/Face2Face/c23/videos/357_432.mp4,480,832,360,manipulated_sequences,True,Face2Face,c23,357_432,8733
666,manipulated_sequences/Face2Face/c23/videos/432_357.mp4,480,640,346,manipulated_sequences,True,Face2Face,c23,432_357,8734
667,manipulated_sequences/Face2Face/c23/videos/065_089.mp4,720,1280,751,manipulated_sequences,True,Face2Face,c23,065_089,8735
668,manipulated_sequences/Face2Face/c23/videos/089_065.mp4,720,1280,442,manipulated_sequences,True,Face2Face,c23,089_065,8736
669,manipulated_sequences/Face2Face/c23/videos/293_296.mp4,480,640,336,manipulated_sequences,True,Face2Face,c23,293_296,8737
670,manipulated_sequences/Face2Face/c23/videos/296_293.mp4,480,640,758,manipulated_sequences,True,Face2Face,c23,296_293,8738
671,manipulated_sequences/Face2Face/c23/videos/043_110.mp4,720,1280,565,manipulated_sequences,True,Face2Face,c23,043_110,8739
672,manipulated_sequences/Face2Face/c23/videos/110_043.mp4,720,960,495,manipulated_sequences,True,Face2Face,c23,110_043,8740
673,manipulated_sequences/Face2Face/c23/videos/320_328.mp4,720,1280,319,manipulated_sequences,True,Face2Face,c23,320_328,8741
674,manipulated_sequences/Face2Face/c23/videos/328_320.mp4,720,1280,504,manipulated_sequences,True,Face2Face,c23,328_320,8742
675,manipulated_sequences/Face2Face/c23/videos/625_650.mp4,480,640,693,manipulated_sequences,True,Face2Face,c23,625_650,8743
676,manipulated_sequences/Face2Face/c23/videos/650_625.mp4,480,640,332,manipulated_sequences,True,Face2Face,c23,650_625,8744
677,manipulated_sequences/Face2Face/c23/videos/847_906.mp4,720,1280,389,manipulated_sequences,True,Face2Face,c23,847_906,8745
678,manipulated_sequences/Face2Face/c23/videos/906_847.mp4,1080,1920,301,manipulated_sequences,True,Face2Face,c23,906_847,8746
679,manipulated_sequences/Face2Face/c23/videos/118_120.mp4,480,832,405,manipulated_sequences,True,Face2Face,c23,118_120,8747
680,manipulated_sequences/Face2Face/c23/videos/120_118.mp4,480,640,352,manipulated_sequences,True,Face2Face,c23,120_118,8748
681,manipulated_sequences/Face2Face/c23/videos/300_304.mp4,480,576,610,manipulated_sequences,True,Face2Face,c23,300_304,8749
682,manipulated_sequences/Face2Face/c23/videos/304_300.mp4,480,640,598,manipulated_sequences,True,Face2Face,c23,304_300,8750
683,manipulated_sequences/Face2Face/c23/videos/851_552.mp4,720,1280,303,manipulated_sequences,True,Face2Face,c23,851_552,8751
684,manipulated_sequences/Face2Face/c23/videos/552_851.mp4,720,1280,833,manipulated_sequences,True,Face2Face,c23,552_851,8752
685,manipulated_sequences/Face2Face/c23/videos/267_286.mp4,720,1280,668,manipulated_sequences,True,Face2Face,c23,267_286,8753
686,manipulated_sequences/Face2Face/c23/videos/286_267.mp4,720,1280,306,manipulated_sequences,True,Face2Face,c23,286_267,8754
687,manipulated_sequences/Face2Face/c23/videos/017_803.mp4,720,1280,297,manipulated_sequences,True,Face2Face,c23,017_803,8755
688,manipulated_sequences/Face2Face/c23/videos/803_017.mp4,480,832,398,manipulated_sequences,True,Face2Face,c23,803_017,8756
689,manipulated_sequences/Face2Face/c23/videos/676_776.mp4,720,1280,331,manipulated_sequences,True,Face2Face,c23,676_776,8757
690,manipulated_sequences/Face2Face/c23/videos/776_676.mp4,1080,1920,515,manipulated_sequences,True,Face2Face,c23,776_676,8758
691,manipulated_sequences/Face2Face/c23/videos/562_626.mp4,720,1280,975,manipulated_sequences,True,Face2Face,c23,562_626,8759
692,manipulated_sequences/Face2Face/c23/videos/626_562.mp4,480,832,467,manipulated_sequences,True,Face2Face,c23,626_562,8760
693,manipulated_sequences/Face2Face/c23/videos/900_926.mp4,480,640,333,manipulated_sequences,True,Face2Face,c23,900_926,8761
694,manipulated_sequences/Face2Face/c23/videos/926_900.mp4,480,640,341,manipulated_sequences,True,Face2Face,c23,926_900,8762
695,manipulated_sequences/Face2Face/c23/videos/302_323.mp4,480,832,456,manipulated_sequences,True,Face2Face,c23,302_323,8763
696,manipulated_sequences/Face2Face/c23/videos/323_302.mp4,480,640,875,manipulated_sequences,True,Face2Face,c23,323_302,8764
697,manipulated_sequences/Face2Face/c23/videos/146_256.mp4,720,1280,546,manipulated_sequences,True,Face2Face,c23,146_256,8765
698,manipulated_sequences/Face2Face/c23/videos/256_146.mp4,720,1280,1003,manipulated_sequences,True,Face2Face,c23,256_146,8766
699,manipulated_sequences/Face2Face/c23/videos/736_785.mp4,480,640,413,manipulated_sequences,True,Face2Face,c23,736_785,8767
700,manipulated_sequences/Face2Face/c23/videos/785_736.mp4,480,640,414,manipulated_sequences,True,Face2Face,c23,785_736,8768
701,manipulated_sequences/Face2Face/c23/videos/755_759.mp4,480,832,434,manipulated_sequences,True,Face2Face,c23,755_759,8769
702,manipulated_sequences/Face2Face/c23/videos/759_755.mp4,1080,1920,336,manipulated_sequences,True,Face2Face,c23,759_755,8770
703,manipulated_sequences/Face2Face/c23/videos/422_695.mp4,1080,1920,310,manipulated_sequences,True,Face2Face,c23,422_695,8771
704,manipulated_sequences/Face2Face/c23/videos/695_422.mp4,1080,1920,316,manipulated_sequences,True,Face2Face,c23,695_422,8772
705,manipulated_sequences/Face2Face/c23/videos/052_108.mp4,1080,1920,300,manipulated_sequences,True,Face2Face,c23,052_108,8773
706,manipulated_sequences/Face2Face/c23/videos/108_052.mp4,1080,1440,323,manipulated_sequences,True,Face2Face,c23,108_052,8774
707,manipulated_sequences/Face2Face/c23/videos/236_237.mp4,480,640,757,manipulated_sequences,True,Face2Face,c23,236_237,8775
708,manipulated_sequences/Face2Face/c23/videos/237_236.mp4,720,1280,651,manipulated_sequences,True,Face2Face,c23,237_236,8776
709,manipulated_sequences/Face2Face/c23/videos/964_174.mp4,480,640,414,manipulated_sequences,True,Face2Face,c23,964_174,8777
710,manipulated_sequences/Face2Face/c23/videos/174_964.mp4,720,1280,451,manipulated_sequences,True,Face2Face,c23,174_964,8778
711,manipulated_sequences/Face2Face/c23/videos/140_143.mp4,480,640,414,manipulated_sequences,True,Face2Face,c23,140_143,8779
712,manipulated_sequences/Face2Face/c23/videos/143_140.mp4,480,640,485,manipulated_sequences,True,Face2Face,c23,143_140,8780
713,manipulated_sequences/Face2Face/c23/videos/782_787.mp4,480,576,502,manipulated_sequences,True,Face2Face,c23,782_787,8781
714,manipulated_sequences/Face2Face/c23/videos/787_782.mp4,480,640,556,manipulated_sequences,True,Face2Face,c23,787_782,8782
715,manipulated_sequences/Face2Face/c23/videos/501_326.mp4,480,576,914,manipulated_sequences,True,Face2Face,c23,501_326,8783
716,manipulated_sequences/Face2Face/c23/videos/326_501.mp4,480,640,522,manipulated_sequences,True,Face2Face,c23,326_501,8784
717,manipulated_sequences/Face2Face/c23/videos/151_225.mp4,720,1280,304,manipulated_sequences,True,Face2Face,c23,151_225,8785
718,manipulated_sequences/Face2Face/c23/videos/225_151.mp4,720,1280,347,manipulated_sequences,True,Face2Face,c23,225_151,8786
719,manipulated_sequences/Face2Face/c23/videos/899_914.mp4,480,640,307,manipulated_sequences,True,Face2Face,c23,899_914,8787
720,manipulated_sequences/Face2Face/c23/videos/914_899.mp4,480,640,560,manipulated_sequences,True,Face2Face,c23,914_899,8788
721,manipulated_sequences/Face2Face/c23/videos/315_322.mp4,480,832,313,manipulated_sequences,True,Face2Face,c23,315_322,8789
722,manipulated_sequences/Face2Face/c23/videos/322_315.mp4,720,1280,304,manipulated_sequences,True,Face2Face,c23,322_315,8790
723,manipulated_sequences/Face2Face/c23/videos/493_538.mp4,480,640,596,manipulated_sequences,True,Face2Face,c23,493_538,8791
724,manipulated_sequences/Face2Face/c23/videos/538_493.mp4,480,832,395,manipulated_sequences,True,Face2Face,c23,538_493,8792
725,manipulated_sequences/Face2Face/c23/videos/825_074.mp4,480,832,345,manipulated_sequences,True,Face2Face,c23,825_074,8793
726,manipulated_sequences/Face2Face/c23/videos/074_825.mp4,1080,1920,547,manipulated_sequences,True,Face2Face,c23,074_825,8794
727,manipulated_sequences/Face2Face/c23/videos/515_519.mp4,480,640,751,manipulated_sequences,True,Face2Face,c23,515_519,8795
728,manipulated_sequences/Face2Face/c23/videos/519_515.mp4,480,640,766,manipulated_sequences,True,Face2Face,c23,519_515,8796
729,manipulated_sequences/Face2Face/c23/videos/166_167.mp4,480,640,341,manipulated_sequences,True,Face2Face,c23,166_167,8797
730,manipulated_sequences/Face2Face/c23/videos/167_166.mp4,480,832,756,manipulated_sequences,True,Face2Face,c23,167_166,8798
731,manipulated_sequences/Face2Face/c23/videos/232_248.mp4,480,704,496,manipulated_sequences,True,Face2Face,c23,232_248,8799
732,manipulated_sequences/Face2Face/c23/videos/248_232.mp4,720,1280,574,manipulated_sequences,True,Face2Face,c23,248_232,8800
733,manipulated_sequences/Face2Face/c23/videos/283_313.mp4,480,640,481,manipulated_sequences,True,Face2Face,c23,283_313,8801
734,manipulated_sequences/Face2Face/c23/videos/313_283.mp4,480,640,966,manipulated_sequences,True,Face2Face,c23,313_283,8802
735,manipulated_sequences/Face2Face/c23/videos/091_116.mp4,480,640,327,manipulated_sequences,True,Face2Face,c23,091_116,8803
736,manipulated_sequences/Face2Face/c23/videos/116_091.mp4,480,640,639,manipulated_sequences,True,Face2Face,c23,116_091,8804
737,manipulated_sequences/Face2Face/c23/videos/417_496.mp4,480,832,1496,manipulated_sequences,True,Face2Face,c23,417_496,8805
738,manipulated_sequences/Face2Face/c23/videos/496_417.mp4,480,640,861,manipulated_sequences,True,Face2Face,c23,496_417,8806
739,manipulated_sequences/Face2Face/c23/videos/162_330.mp4,720,1280,407,manipulated_sequences,True,Face2Face,c23,162_330,8807
740,manipulated_sequences/Face2Face/c23/videos/330_162.mp4,720,1280,685,manipulated_sequences,True,Face2Face,c23,330_162,8808
741,manipulated_sequences/Face2Face/c23/videos/879_963.mp4,480,832,692,manipulated_sequences,True,Face2Face,c23,879_963,8809
742,manipulated_sequences/Face2Face/c23/videos/963_879.mp4,480,832,839,manipulated_sequences,True,Face2Face,c23,963_879,8810
743,manipulated_sequences/Face2Face/c23/videos/195_442.mp4,720,1280,355,manipulated_sequences,True,Face2Face,c23,195_442,8811
744,manipulated_sequences/Face2Face/c23/videos/442_195.mp4,1080,1920,333,manipulated_sequences,True,Face2Face,c23,442_195,8812
745,manipulated_sequences/Face2Face/c23/videos/523_541.mp4,480,832,390,manipulated_sequences,True,Face2Face,c23,523_541,8813
746,manipulated_sequences/Face2Face/c23/videos/541_523.mp4,480,640,375,manipulated_sequences,True,Face2Face,c23,541_523,8814
747,manipulated_sequences/Face2Face/c23/videos/877_886.mp4,720,1280,525,manipulated_sequences,True,Face2Face,c23,877_886,8815
748,manipulated_sequences/Face2Face/c23/videos/886_877.mp4,480,640,570,manipulated_sequences,True,Face2Face,c23,886_877,8816
749,manipulated_sequences/Face2Face/c23/videos/340_341.mp4,1080,1920,827,manipulated_sequences,True,Face2Face,c23,340_341,8817
750,manipulated_sequences/Face2Face/c23/videos/341_340.mp4,720,960,293,manipulated_sequences,True,Face2Face,c23,341_340,8818
751,manipulated_sequences/Face2Face/c23/videos/582_172.mp4,480,640,752,manipulated_sequences,True,Face2Face,c23,582_172,8819
752,manipulated_sequences/Face2Face/c23/videos/172_582.mp4,480,640,431,manipulated_sequences,True,Face2Face,c23,172_582,8820
753,manipulated_sequences/Face2Face/c23/videos/888_937.mp4,480,640,455,manipulated_sequences,True,Face2Face,c23,888_937,8821
754,manipulated_sequences/Face2Face/c23/videos/937_888.mp4,480,640,307,manipulated_sequences,True,Face2Face,c23,937_888,8822
755,manipulated_sequences/Face2Face/c23/videos/810_838.mp4,720,1280,457,manipulated_sequences,True,Face2Face,c23,810_838,8823
756,manipulated_sequences/Face2Face/c23/videos/838_810.mp4,720,1280,1052,manipulated_sequences,True,Face2Face,c23,838_810,8824
757,manipulated_sequences/Face2Face/c23/videos/391_406.mp4,480,640,512,manipulated_sequences,True,Face2Face,c23,391_406,8825
758,manipulated_sequences/Face2Face/c23/videos/406_391.mp4,480,576,547,manipulated_sequences,True,Face2Face,c23,406_391,8826
759,manipulated_sequences/Face2Face/c23/videos/305_513.mp4,720,1280,494,manipulated_sequences,True,Face2Face,c23,305_513,8827
760,manipulated_sequences/Face2Face/c23/videos/513_305.mp4,720,1280,843,manipulated_sequences,True,Face2Face,c23,513_305,8828
761,manipulated_sequences/Face2Face/c23/videos/910_911.mp4,720,1280,329,manipulated_sequences,True,Face2Face,c23,910_911,8829
762,manipulated_sequences/Face2Face/c23/videos/911_910.mp4,720,1280,292,manipulated_sequences,True,Face2Face,c23,911_910,8830
763,manipulated_sequences/Face2Face/c23/videos/012_026.mp4,480,640,322,manipulated_sequences,True,Face2Face,c23,012_026,8831
764,manipulated_sequences/Face2Face/c23/videos/026_012.mp4,480,640,363,manipulated_sequences,True,Face2Face,c23,026_012,8832
765,manipulated_sequences/Face2Face/c23/videos/000_003.mp4,480,640,303,manipulated_sequences,True,Face2Face,c23,000_003,8833
766,manipulated_sequences/Face2Face/c23/videos/003_000.mp4,480,640,396,manipulated_sequences,True,Face2Face,c23,003_000,8834
767,manipulated_sequences/Face2Face/c23/videos/131_518.mp4,480,576,295,manipulated_sequences,True,Face2Face,c23,131_518,8835
768,manipulated_sequences/Face2Face/c23/videos/518_131.mp4,480,832,306,manipulated_sequences,True,Face2Face,c23,518_131,8836
769,manipulated_sequences/Face2Face/c23/videos/808_829.mp4,720,1280,801,manipulated_sequences,True,Face2Face,c23,808_829,8837
770,manipulated_sequences/Face2Face/c23/videos/829_808.mp4,720,1248,637,manipulated_sequences,True,Face2Face,c23,829_808,8838
771,manipulated_sequences/Face2Face/c23/videos/314_347.mp4,720,1280,458,manipulated_sequences,True,Face2Face,c23,314_347,8839
772,manipulated_sequences/Face2Face/c23/videos/347_314.mp4,480,832,413,manipulated_sequences,True,Face2Face,c23,347_314,8840
773,manipulated_sequences/Face2Face/c23/videos/955_078.mp4,480,640,523,manipulated_sequences,True,Face2Face,c23,955_078,8841
774,manipulated_sequences/Face2Face/c23/videos/078_955.mp4,720,1280,531,manipulated_sequences,True,Face2Face,c23,078_955,8842
775,manipulated_sequences/Face2Face/c23/videos/700_813.mp4,720,1280,360,manipulated_sequences,True,Face2Face,c23,700_813,8843
776,manipulated_sequences/Face2Face/c23/videos/813_700.mp4,720,1280,333,manipulated_sequences,True,Face2Face,c23,813_700,8844
777,manipulated_sequences/Face2Face/c23/videos/743_750.mp4,720,1280,441,manipulated_sequences,True,Face2Face,c23,743_750,8845
778,manipulated_sequences/Face2Face/c23/videos/750_743.mp4,1080,1920,311,manipulated_sequences,True,Face2Face,c23,750_743,8846
779,manipulated_sequences/Face2Face/c23/videos/025_067.mp4,1080,1440,538,manipulated_sequences,True,Face2Face,c23,025_067,8847
780,manipulated_sequences/Face2Face/c23/videos/067_025.mp4,720,1280,747,manipulated_sequences,True,Face2Face,c23,067_025,8848
781,manipulated_sequences/Face2Face/c23/videos/372_413.mp4,480,832,379,manipulated_sequences,True,Face2Face,c23,372_413,8849
782,manipulated_sequences/Face2Face/c23/videos/413_372.mp4,480,640,486,manipulated_sequences,True,Face2Face,c23,413_372,8850
783,manipulated_sequences/Face2Face/c23/videos/400_476.mp4,720,1280,310,manipulated_sequences,True,Face2Face,c23,400_476,8851
784,manipulated_sequences/Face2Face/c23/videos/476_400.mp4,480,640,357,manipulated_sequences,True,Face2Face,c23,476_400,8852
785,manipulated_sequences/Face2Face/c23/videos/745_777.mp4,480,832,325,manipulated_sequences,True,Face2Face,c23,745_777,8853
786,manipulated_sequences/Face2Face/c23/videos/777_745.mp4,480,640,569,manipulated_sequences,True,Face2Face,c23,777_745,8854
787,manipulated_sequences/Face2Face/c23/videos/753_789.mp4,1080,1920,567,manipulated_sequences,True,Face2Face,c23,753_789,8855
788,manipulated_sequences/Face2Face/c23/videos/789_753.mp4,1080,1920,686,manipulated_sequences,True,Face2Face,c23,789_753,8856
789,manipulated_sequences/Face2Face/c23/videos/691_732.mp4,720,1280,426,manipulated_sequences,True,Face2Face,c23,691_732,8857
790,manipulated_sequences/Face2Face/c23/videos/732_691.mp4,480,576,540,manipulated_sequences,True,Face2Face,c23,732_691,8858
791,manipulated_sequences/Face2Face/c23/videos/509_525.mp4,480,640,517,manipulated_sequences,True,Face2Face,c23,509_525,8859
792,manipulated_sequences/Face2Face/c23/videos/525_509.mp4,480,832,563,manipulated_sequences,True,Face2Face,c23,525_509,8860
793,manipulated_sequences/Face2Face/c23/videos/551_631.mp4,720,1280,424,manipulated_sequences,True,Face2Face,c23,551_631,8861
794,manipulated_sequences/Face2Face/c23/videos/631_551.mp4,480,640,727,manipulated_sequences,True,Face2Face,c23,631_551,8862
795,manipulated_sequences/Face2Face/c23/videos/454_527.mp4,480,832,342,manipulated_sequences,True,Face2Face,c23,454_527,8863
796,manipulated_sequences/Face2Face/c23/videos/527_454.mp4,720,1280,384,manipulated_sequences,True,Face2Face,c23,527_454,8864
797,manipulated_sequences/Face2Face/c23/videos/418_507.mp4,720,1280,469,manipulated_sequences,True,Face2Face,c23,418_507,8865
798,manipulated_sequences/Face2Face/c23/videos/507_418.mp4,1080,1920,319,manipulated_sequences,True,Face2Face,c23,507_418,8866
799,manipulated_sequences/Face2Face/c23/videos/184_205.mp4,720,1280,307,manipulated_sequences,True,Face2Face,c23,184_205,8867
800,manipulated_sequences/Face2Face/c23/videos/205_184.mp4,480,832,1254,manipulated_sequences,True,Face2Face,c23,205_184,8868
801,manipulated_sequences/Face2Face/c23/videos/273_807.mp4,720,1280,650,manipulated_sequences,True,Face2Face,c23,273_807,8869
802,manipulated_sequences/Face2Face/c23/videos/807_273.mp4,1080,1920,322,manipulated_sequences,True,Face2Face,c23,807_273,8870
803,manipulated_sequences/Face2Face/c23/videos/845_846.mp4,480,832,353,manipulated_sequences,True,Face2Face,c23,845_846,8871
804,manipulated_sequences/Face2Face/c23/videos/846_845.mp4,480,640,356,manipulated_sequences,True,Face2Face,c23,846_845,8872
805,manipulated_sequences/Face2Face/c23/videos/715_721.mp4,480,640,581,manipulated_sequences,True,Face2Face,c23,715_721,8873
806,manipulated_sequences/Face2Face/c23/videos/721_715.mp4,480,576,856,manipulated_sequences,True,Face2Face,c23,721_715,8874
807,manipulated_sequences/Face2Face/c23/videos/898_922.mp4,480,640,616,manipulated_sequences,True,Face2Face,c23,898_922,8875
808,manipulated_sequences/Face2Face/c23/videos/922_898.mp4,480,640,349,manipulated_sequences,True,Face2Face,c23,922_898,8876
809,manipulated_sequences/Face2Face/c23/videos/020_344.mp4,720,1280,631,manipulated_sequences,True,Face2Face,c23,020_344,8877
810,manipulated_sequences/Face2Face/c23/videos/344_020.mp4,720,1280,390,manipulated_sequences,True,Face2Face,c23,344_020,8878
811,manipulated_sequences/Face2Face/c23/videos/214_255.mp4,480,832,470,manipulated_sequences,True,Face2Face,c23,214_255,8879
812,manipulated_sequences/Face2Face/c23/videos/255_214.mp4,720,1280,462,manipulated_sequences,True,Face2Face,c23,255_214,8880
813,manipulated_sequences/Face2Face/c23/videos/038_125.mp4,480,832,500,manipulated_sequences,True,Face2Face,c23,038_125,8881
814,manipulated_sequences/Face2Face/c23/videos/125_038.mp4,720,1280,305,manipulated_sequences,True,Face2Face,c23,125_038,8882
815,manipulated_sequences/Face2Face/c23/videos/474_281.mp4,480,640,309,manipulated_sequences,True,Face2Face,c23,474_281,8883
